,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
868,2018-P,769,790.2726798392507,"Kearns, Kevin",East Calais,Vermont,United States,Vermont Growers Weigh-off,1867 Baron,2269 Paton,319.4144407279819,823.6634849414404,0.0,Dill's Atlantic,1,358.4613653936454,medium
870,2014-P,EXH,434.6998606093272,"Sinclair, Doug",Spencer,Indiana,United States,Gary Greenhouse Weigh-off,161 O'Brien,Open,270.8459864848076,380.2116606282655,8.633511654,Champion,1,197.17637917350592,light
872,2020-P,624,741.2362832141259,"Caspers, Alba",Huburtus,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,2269 HAIST,1615 Thompson,300.0533312217016,800.8460092630371,6.628620439613582,Prizewinner,1,336.21884817566183,medium
873,2016-P,308,1154.166372,"Waligawski, Jeremy",Potterville,Michigan,United States,Central Great Lakes Weigh-off,1574 Platte,2145 McMullen,392.9012267169789,1249.0558484185465,0.0,Cinderella,1,523.520633008224,heavy
875,2016-P,884,707.6565085,"Cope, Lars",Lynden,Washington,United States,Central Market Giant Pumpkin Weigh-off,1402 Tobeck,1254.5 Holland,329.54269274807234,753.2246198324648,0.0,Jack O'Lantern,1,320.987331003532,medium
876,2015-P,958,741.8901182,"Metta, Matthew",,Minnesota,United States,Roland Pumpkin Fair,,,,671.8274631728825,,Prizewinner,1,336.51542249457435,medium
878,2015-P,244,1277.887190893146,"Wolf, Andy",,Ohio,United States,Barnesville Pumpkin Festival,Holland 1649,Open,390.29566533642986,1169.904744,2.8067358676233725,Atlantic Giant,1,579.6394066916039,heavy
881,2019-P,1266,299.39973530441085,"Ewing, Ryan & Mitch",Sumner,Washington,United States,Elysian Giant Pumpkin Weigh-off,1689 Barron,Open,231.7664523920081,289.5630003857223,5.797022404800317,Spirit,1,135.80532473619832,light
883,2016-P,1355,330.7084518612925,"Rowe, Allie May",Ararat,Virginia,United States,Yadkin Valley Pumpkin Weigh-off,,,239.85896443455115,318.92965523757806,5.197758804762991,Casper,1,150.00670809666738,light
884,2018-P,DMG,960.0849195038664,"Kaminski, John & Joy",Helenwood,Tennessee,United States,Allardt Pumpkin Festival,,self,341.42155458219725,1048.3929026334663,0.0,Atlantic Giant,1,435.4868388075978,medium
885,2019-P,1149,382.5235374,"CRAWFORD, JOHN",McMinnville,Oregon,United States,Terminator,1664.5 La Rue DMG 2018,self,,365.0642069928252,4.004320792,Blue Hubbard,1,173.5096163763408,light
886,2017-P,103,1568.7371686482095,"Powell, Richard & Sue",,Ohio,United States,Ohio State Fair,1739 Skinner,Self,429.6818487910895,1628.106827860768,0.0,Autumn Gold,1,711.5666298014786,heavy
890,2014-P,865,756.7721683172173,"Whittier, Bruce",Columbus,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,874 Kurilich,1574 platte,326.1968537130178,758.1438304577688,0.0,Connecticut Field,1,343.26580137134323,medium
893,2015-P,1291,461.2773801898334,"Handy, Steve",Beaverton,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,,,262.07980695002726,430.6233842770392,11.535265793731808,Spirit,1,209.2317294350669,light
896,2020-P,978,457.8013407338095,"Hodge, Mikkal",Castle Rock,Colorado,United States,Smith Farms Giant Pumpkin Weigh-off,,,270.84719697996496,483.5458707733008,0.0,Rouge Vif d’Etampes,1,207.65502574613012,light
897,2021-P,EXH,1893.3604365342155,"Hodge, Larry",Lindon,Utah,United States,Hee Haw Farms,2170 Deletas,1911 Wolf,477.18394372336223,1917.889601729216,0.0,Spirit,1,858.8131471284279,heavy
898,2021-P,230,1417.0224804622242,"Marvin, David",Sault Ste Marie,Michigan,United States,Central Great Lakes Weigh-off,1989 Daletas,1938 Sperry,379.47902077193305,1330.332837974382,1.0330279758202343,Jack O'Lantern,1,642.7500609578212,heavy
900,2017-P,743,769.2500045433483,"Baker, Ethyn",Frenchburg,Kentucky,United States,Operation Pumpkin,2075 Connoly,Self,302.1568851859554,695.4867826753645,6.664413323516655,Early Giant,1,348.9256480608264,medium
901,2017-P,1336,287.6908199686731,"Knochel, Clint",,Colorado,United States,Fort Collins Nursery Weigh-off,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,130.49425441123037,light
902,2014-P,438,1155.6741819999083,"Kochanny, Alyssa",Bessemer,Pennsylvania,United States,Saratoga Giant Pumpkin Fest,720 Crawford,Self,407.352486325802,1221.685981,0.0,Cinderella,1,524.2045635617025,heavy
903,2015-P,1121,582.2838124219954,"Berg, Saxon",Seymour,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1756 Howell/Jolivette,self,304.98494628989846,586.4951132562385,0.0,Blue Hubbard,1,264.1192790441178,medium
904,2014-P,409,1137.0652353773698,"Borgers, Robert",Little Valley,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,1622 Young,1676 Delates,347.6567932111227,901.893559936892,14.720274166645082,Rouge Vif d’Etampes,1,515.763694245292,heavy
905,2021-P,DMG,859.3723114329476,"Francois, Dave",Stanford,Kentucky,United States,Kentucky State Fair Largest Pumpkin Contest,1644 Thornhill,1542 Urena,339.12953902717845,892.0001942890972,0.0,Cinderella,1,389.80440548749357,medium
906,2019-P,311,1222.9925763740264,"Martin, Rachel",Bessemer,Pennsylvania,United States,Saratoga Giant Pumpkin Fest,2363 Holland,2230 Wallace,380.35412476387046,1186.4971715202362,0.0,Howden,1,554.7396487026474,heavy
908,2016-P,1218,449.4439367716741,"Kurzreiter, Lukas",Doerfles,Lower Austria,Austria,Austrian Weigh-off,1861.8 Cutrupi,,0.0,0.0,0.0,Champion,1,203.8641741681372,light
910,2015-P,1607,197.7469557108719,"Faust, Del",,Ohio,United States,Operation Pumpkin,1561 Reeb 2014,Open,198.1276640937927,181.89950115868436,11.714484762127388,Wolf,1,89.6964371348058,light
911,2014-P,976,658.2432947642259,"Crowe, David",Somerset,Kentucky,United States,Roberts Family Farms,1077 Vanhook,2009 Wallace,339.6036117661713,731.4339806,0.0,Big Moose,1,298.57389255869475,medium
912,2013-P,228,1144.7593495073877,"Prochaska, Jacob",Enon Valley,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1630 Checkon,1676 Daletas,381.3841144373664,1179.0420668558706,0.0,Atlantic Giant,1,519.253682861755,heavy
913,2017-P,940,655.8175778233243,"Abeyta, John",Prudence Island,Rhode Island,United States,Durham Fair Weigh-Off,778 Gansert,377 Zywino,308.71802902129406,641.3224661462525,0.0,Jack O'Lantern,1,297.47360676003734,medium
914,2016-P,942,715.0309245550458,"Holmes, Russ",Ronda,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,Zuerner 634,Self,323.02531770013286,661.3879683,8.291899855187548,Big Max,1,324.33230713077234,medium
915,2014-P,1331,391.6243378507301,"Cardenas, Jose",Durham,Connecticut,United States,Woodstock Fair,1451 Scherber,open,269.60109275279024,394.7711596384125,0.0,Howden,1,177.63766665438837,light
921,2016-P,42,1685.3676935410645,"Anderson, Austin",Northern Cambria,Pennsylvania,United States,Grims Orchard and Family Farms,2145 McMullen '15,1625 Gantner '13,398.31502158821655,1494.0482115314292,17.335990104405052,Wolf,1,764.4693028486785,heavy
922,2017-P,411,1122.906727362592,"Risi, Robert",Fond du Lac,Wisconsin,United States,Cedarburg Wine and Harvest Festival,2145 McMullen,1625 Gantner,386.4564678741812,1155.4883043104664,0.0,Early Giant,1,509.3415082778528,heavy
923,2021-P,EXH,1164.014538580048,"Platte(16), Joe",Dundee,Michigan,United States,Central Great Lakes Weigh-off,1347 Sherwood,,373.40639323379975,1217.7147564306904,0.0,Blue Hubbard,1,527.9876825836012,heavy
924,2015-P,871,855.8623462521385,"Sikorski, John",Albany,Oregon,United States,Terminator,Unknown,,368.4132573422561,935.7610021584336,0.0,Connecticut Field,1,388.2123133612,medium
926,2016-P,70,1610.1470315274694,"Jutras, Joe",Pescadero,California,United States,Uesugi Farms Weigh-off,2096 Meier,2109 Zywiec,397.5083502175256,1316.2786634084189,12.77078617106603,Blue Hubbard,1,730.3498123246079,heavy
928,2019-P,806,728.1080870829047,"Greely, Nelson",Loudon,New Hampshire,United States,Deerfield Fair,Whittier 1285,Whittier 1343,0.0,0.0,0.0,Champion,1,330.2640034361089,medium
929,2015-P,EXH,590.1820396680184,"Powell, Mae",,Illinois,United States,Siegels Cottonwood Farms,1692 Mcmullen,open,276.55108009233794,502.5467762607963,21.6885835928702,Cinderella,1,267.7018517370958,medium
931,2013-P,229,1238.9463940644405,"Daletas, Steve","Enumclaw, WA 98022-9144",Washington,United States,Country Farm and Feed,1799.5 daletas,1799.5 daletas,379.0465750825157,1097.1685268874962,4.095854113,Big Moose,1,561.9761727764777,heavy
932,2014-P,310,1289.6535374764587,"Heard, Kiley",Jerusalem,Ohio,United States,Roberts Family Farms,2009 Wallace,1502 Daletas,401.9582350442399,1343.8295382590677,0.0,Connecticut Field,1,584.9765273710218,heavy
933,2013-P,1476,91.74476454029582,"Midthun, Pete",Salem,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,Unknown,,171.09442220480452,121.06560130533558,0.0,Spirit,1,41.61469123736186,light
934,2015-P,1602,198.18009962128625,"Bradbury, Jim",Brigham City,Utah,United States,Thanksgiving Point,750 Kolb,self,197.0443596542634,,0.0,Autumn Gold,1,89.89290774741848,light
936,2014-P,644,790.1936322,"Alves, Mike",Des Moines,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,1524.5 Liggett,1596 Wallace,322.1665341031868,844.8413968693328,0.0,Autumn Gold,1,358.4255100168624,medium
939,2017-P,801,764.9871217866536,"Fulk, Paul and Cheryl",Santa Rosa,California,United States,Elk Grove Giant Pumpkin Festival,1856 Mathison (dmg),1969 Haist,343.5098005753373,768.0430932954032,0.0,Atlantic Giant,1,346.99203854545175,medium
940,2016-P,1454,212.7001057,"DeBacco, Matthew",Fountain,Colorado,United States,Old Colorado City Giant Pumpkin Weigh-off,Unknown,Unknown,205.07464370593493,217.82021833135065,0.0,Wolf,1,96.4790663446744,light
941,2018-P,663,849.0092735928457,"Batty, Lee",Chippewa Falls,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,Brandt 2185,Vander Wielen 1991.5,314.5869491781326,940.5904411881122,0.0,Autumn Gold,1,385.10381442752606,medium
942,2017-P,1165,480.9352017006333,"Warren, Pete",Alexandria,Indiana,United States,Wassons Nursery Weigh-off,896 Beal,Self,274.5386508904412,444.4654061731935,6.126424970850071,Dill's Atlantic,1,218.14836000979366,light
943,2016-P,1167,456.6457938109044,"Wade, Brian",Pinnacle,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,,,280.644466920732,437.6320116865807,4.948538538716237,Early Giant,1,207.13087890627577,light
944,2014-P,995,602.8124598580409,"Reischer, JZB Kindergruppe",Gols,Burgenland,Austria,Austrian Weigh-off,,,287.23024526878766,553.1278655087048,4.975816735296859,Big Moose,1,273.4309092919285,medium
946,2016-P,35,1687.7757580614525,"Reed, Calvin",Happy Valley,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,2109 Zywiec,1730 Werner,426.0313006174567,,10.865040477645202,Atlantic Giant,1,765.5615816506104,heavy
949,2021-P,1024,357.7513603,"Goodman, Mark",aitkin,Minnesota,United States,Stillwater Harvestfest,2350 Gienger,,261.7251702258705,346.20332732104754,0.0,Champion,1,162.2731550211976,light
950,2014-P,1053,489.6773754532223,"Van Utrecht, John",Helenwood,Tennessee,United States,Roberts Family Farms,685 Terry,1625 Ganter,277.95605294492566,595.9307901168812,0.0,Early Giant,1,222.113740086578,light
951,2019-P,149,1543.4962835433082,"Jensen, Clint",Arden,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,,Self,395.09203803036377,1459.348680420508,3.97877004304468,Casper,1,700.1175662449763,heavy
952,2014-P,87,1665.0537476666416,"Lenart, Chris",Northern Cambria,Pennsylvania,United States,Operation Pumpkin,1554 Mathison,1734.5 Steil,404.7605991288074,,7.129201514279401,Dill's Atlantic,1,755.2550595116073,heavy
953,2021-P,186,1548.7748777481927,"Holthaus, Greg",Halifax,Pennsylvania,United States,Oakland Nursery Weigh-off,2005 Haist,Self,402.1353874343605,1668.102516070491,,Atlantic Giant,1,702.5118943475583,heavy
954,2016-P,758,882.3425824136775,"Leclair, Jeff & Mark",,Washington,United States,Terminator,1452 La Rue,1676 La Rue,332.5046232295586,819.1913697596647,4.8949174567726565,Autumn Gold,1,400.2235366421848,medium
955,2017-P,857,650.8113089095597,"Gantner, Garry",Williston,Vermont,United States,Vermont Growers Weigh-off,1552 LaRiviere,1167.5 Jutras,,575.9043811393445,8.607664589085537,Cinderella,1,295.202803230905,medium
956,2018-P,742,799.0386184566485,"Brandt, Josiah",Swansea,Massachusetts,United States,Woodstock Fair,1864 Wallace,1044 Gansert,325.02064173438174,832.6425020191383,0.0,Dill's Atlantic,1,362.4375250229881,medium
957,2017-P,96,1718.884616588053,"Hopkins, John",Albany,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1385 Howell/Jolivette,1586 Sherwood,423.13559774457786,1724.0521628021006,0.0,Champion,1,779.6723110074081,heavy
958,2013-P,470,875.7741895282142,"Gates, Jennifer",Slc,Utah,United States,Thanksgiving Point,1495 Stelts,1421 Stelts154,339.0351322977524,869.3762373867673,0.0,Jack O'Lantern,1,397.2441661764817,medium
959,2017-P,EXH,1129.6997223916778,"Mathison, Tim",Dundee,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,2066 Geddes,Self,391.0850476085479,1306.8070693574075,0.0,Atlantic Giant,1,512.4227564790859,heavy
960,2021-P,1100,294.64530506949427,"Fleser, Dan",Little Suamico,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,Open,Open,230.2775944258973,283.0611748,4.758236374137381,Big Moose,1,133.64875321708203,light
964,2020-P,506,1034.2732566435063,"Fletcher, Ray",Kaysville,Utah,United States,Nicks Garden Center Weigh-off,2152 Gantner,Self,354.30682851269125,1116.9038411139377,0.0,Atlantic Giant,1,469.13807502744135,heavy
965,2019-P,336,1165.3183583153443,"Cole, Zeoy",Fond Du Lac,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1501 Vander Wielen,self,369.2070888818286,1110.0650003183791,4.0182508029153015,Dill's Atlantic,1,528.5790847849737,heavy
966,2014-P,73,1572.5183654261975,"Gashwiler, Cody",Saint Johns,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,1744 Fulk,1525 Fulk,449.1173037756466,1696.7619058755124,0.0,Casper,1,713.2817504103998,heavy
967,2013-P,1305,222.9356153400975,"Schieder, Christoph",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Big Moose,1,101.12181163334552,light
968,2015-P,139,1353.2061990240593,"Saxton, Susan",Rogers City,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,2032 Mathison,1916 Barron,397.3340418144262,1546.954290807411,0.997365819,Prizewinner,1,613.8035062277211,heavy
969,2020-P,18,1963.063338966908,"Kristensen, Gary",Carolina,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,1989 Daletas,2517 Haist,440.4998425691292,1736.4908039582954,7.959440401,Casper,1,890.4298260486778,heavy
970,2018-P,656,828.9005862238598,"Scali, Guido",Reggio Emilia,Other,Italy,Pesa la Zucca! Foiano,,,328.1869262853949,905.2328553571868,1.007162374449052,Early Giant,1,375.982674706453,medium
971,2019-P,794,708.1112635694501,"Shortway, Christopher",Rocky Hill,Connecticut,United States,Durham Fair Weigh-Off,905 Clevland,open,319.4971143820843,725.0574148932141,1.996919447706729,Big Max,1,321.193604264994,medium
972,2017-P,863,758.3260352252402,"Alderson, Jim",Fowlerville,Michigan,United States,Central Great Lakes Weigh-off,1538.5 A Kurilich,,0.0,,0.0,Jack O'Lantern,1,343.97062296988713,medium
975,2014-P,636,900.4836740263288,"Conway, Tanner",Lexington,North Carolina,United States,Yadkin Valley Pumpkin Weigh-off,1776.5 Debacco,1666 Holland,,774.2052845352628,11.358188508995443,Big Max,1,408.45219066895055,medium
976,2020-P,333,1195.616545394174,"Leard, Scott",North Branch,New York,United States,Saratoga Giant Pumpkin Fest,1810 porkchop,Self,379.02298288045387,1236.906708977822,2.899086590778412,Prizewinner,1,542.3221000584341,heavy
977,2021-P,39,1984.335403241631,"Abeyta, John",Duxbury,Massachusetts,United States,Topsfield Fair Weigh-off,2003 Haist,2114 Wallace,410.0660744152748,1659.3633098061816,15.922095581270725,Prizewinner,1,900.0786642271779,heavy
978,2018-P,896,717.6333154172161,"Blaimschain, Karl",,Lower Austria,Austria,Austrian Weigh-off,,,338.01842841851885,859.6168719775369,0.0,Cinderella,1,325.51273080672587,medium
979,2019-P,EXH,628.3531389116172,"Marta, Gervasoni",Malonno,Lombardy,Italy,Sfida degli Zucconi della Brianza,2012 Salvagni,Self,303.54964670408987,608.5543064858504,7.825337941439589,Rouge Vif d’Etampes,1,285.0159569851983,medium
981,2016-P,1180,445.3116214822113,"Thompson, Drew",North Scituate,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,,,288.1474066208925,514.3198469739526,0.0,Champion,1,201.9897890113592,light
983,2018-P,1644,125.79519724843443,"Landon, Clint",Cayuga,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,,,161.73757835681968,125.13368640758108,6.804668579838207,Jack O'Lantern,1,57.05969511031187,light
984,2014-P,438,1057.6032102476474,"Whitty, Sarah",Susquehanna,Pennsylvania,United States,Saratoga Giant Pumpkin Fest,720 Crawford,Self,387.11244367986507,1215.456486014905,0.0,Autumn Gold,1,479.7203553426509,heavy
985,2018-P,432,1203.0813452670525,"Wolf, Andy",Charlotte,Michigan,United States,Central Great Lakes Weigh-off,,,366.537967,1081.2833568409903,9.073606888,Spirit,1,545.7080735623729,heavy
986,2020-P,1143,290.7827579097581,"Lopez, Michelle",Macclesfield,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,1029 Clevland,self,220.0275952500273,263.6464400803845,12.462990512622328,Autumn Gold,1,131.896732725803,light
988,2021-P,265,1346.4639428241726,"KIRTS, KELLY",CENTENNIAL,Colorado,United States,Nicks Garden Center Weigh-off,2200 GEDDES,1959 DALETAS,387.2093277471639,1521.734060590913,0.0,Prizewinner,1,610.745272753502,heavy
989,2016-P,419,1097.532688187012,"Berard, Al",Litchfield,Maine,United States,Sanford Maine Giant Pumpkin Contest,1892 Faust,1662.5 DeBacco,376.66781788116793,,0.0,Blue Hubbard,1,497.8320471001231,heavy
991,2014-P,20,2057.9024113406103,"Brown, Chris",St. Clairsville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1730 Werner,2009 Wallace,,1768.251877375268,8.060491868,Atlantic Giant,1,933.4480705648101,heavy
993,2014-P,830,761.7721657488315,"Herzog-Wittmann, Florian",Ernstbrunn,Lower Austria,Austria,Austrian Weigh-off,1474 Mathias,,327.7163630240846,896.3717123051306,0.0,Howden,1,345.53376020634397,medium
995,2015-P,579,1059.1800545487022,"Marvin, David",New Richmond,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,,1626 Gantner,368.89760751934085,1048.630414324179,0.0,Jack O'Lantern,1,480.43559930285494,heavy
997,2015-P,1046,671.6054096881678,"Sanders, Michelle",Hopedale,Ohio,United States,Barnesville Pumpkin Festival,,,307.97227009375894,664.1588933505934,0.96394801,Rouge Vif d’Etampes,1,304.6348409912754,medium
998,2015-P,7,2147.2488448833365,"Glasgow, Spencer",Galesville,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1338 Martin,1916 Barron,465.9687965892035,1846.600046305265,11.174022261470297,Early Giant,1,973.9748980483223,heavy
999,2016-P,662,941.6809334634104,"Morgan, Brad",Newfane,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,1314 Bailey,1725 Haist,348.4289670586618,1137.2910800306904,0.0,Jack O'Lantern,1,427.13893797153526,medium
