,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
11324,2017-P,1451,211.74535804112543,"Petrelli, Francesco",Lesmo,Lombardy,Italy,Sfida degli Zucconi della Brianza,unknow,unknow,215.81200911286987,182.10779119786568,5.956989393291146,Dill's Atlantic,1,96.04600044459016,light
11354,2016-P,160,1401.2609739814204,"Petricci, Ass. Campanile Petricci",Novellara,Emilia-Romagna,Italy,Festa della zucca di sale,"986,6 bartoli",2015 sibb,395.28485019493127,1236.8720681336897,8.099711206761325,Howden,1,635.6007677101804,heavy
11374,2019-P,1018,525.2820150991512,"Team, Die Garten Tulln",,Lower Austria,Austria,Austrian Weigh-off,Matthias 18,,281.8699459369405,,0.0,Cinderella,1,238.26371979285418,medium
11387,2017-P,714,796.439421995525,"Boeck, Alexander",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Mathias 16,,345.7286768732663,944.2128269452288,0.0,Connecticut Field,1,361.2585503017942,medium
11396,2014-P,1486,276.4477415457501,Team Maggioni,Buja,Other,Italy,Pesa la Zucca! Foiano,,,230.05856005748544,254.4207178268104,2.960821549757265,Connecticut Field,1,125.39448398321987,light
11401,2018-P,EXH,697.6706407967728,"Colzani, Enrico",Foiano della chiana,Tuscany,Italy,Campionato dello Zuccone,1333 Garofano,Self,298.38642396996784,627.281609496317,10.937786739833909,Casper,1,316.45782130028977,medium
11410,2015-P,785,828.416199693283,"Boschi, Valerio",,Other,Italy,Festa della zucca di sale,,,311.8514839236223,723.3918026092126,16.412079877881364,Spirit,1,375.76296085127564,medium
11412,2014-P,1439,334.1438370814422,"Markl, Michael",Eitweg,Carinthia,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Wolf,1,151.56497134944553,light
11416,2018-P,EXH,612.9281587753837,"., Fratelli Mori",Lamporecchio,Tuscany,Italy,Pesa la Zucca! Foiano,,,299.77564770264166,705.1534811265743,0.0,Big Moose,1,278.01930939524385,medium
11421,2021-P,494,970.0711796240508,"Salvagni, Augusto",Rimini,Emilia-Romagna,Italy,Campionato dello Zuccone,,,347.92747127502173,792.4267987655467,12.776030440960607,Jack O'Lantern,1,440.0165265080325,medium
11439,2016-P,384,1155.1812707964818,"Stefano, Musso",Casatenovo,Lombardy,Italy,Festa della zucca di sale,412 bella,581bill mcclintock,360.5809919122742,1086.114854976378,3.9967470420318034,Atlantic Giant,1,523.9809829831178,heavy
11482,2013-P,1328,219.4796642993277,"Cutrupi, Stefano",Casatenovo,Other,Italy,Festa della zucca di sale,,,195.7412377963805,196.94245670176048,4.872126104514523,Atlantic Giant,1,99.55421988886066,light
11504,2017-P,514,985.7110507159256,"Team, Bauhof Tulln",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Gehweiler 16,Cutrupi 16,390.5888448278192,1222.4152864089494,0.0,Early Giant,1,447.1106469163381,medium
11532,2018-P,1221,420.9524260144066,"Rainer, Michael",Wien,Vienna,Austria,Tharinger Meisterschaft,1100 Kristensen,1916 Barron,264.13455494582774,426.9080181422243,0.0,Big Max,1,190.94065282072674,light
11589,2016-P,DMG,882.8615740221737,"Hoefler, Norbert",,Vienna,Austria,Austrian Weigh-off,,,340.2240766639984,842.8847134546102,0.0,Blue Hubbard,1,400.45894708386584,medium
11611,2021-P,1224,183.15924916449552,"Teichmann, Erik",,Lower Austria,Austria,Austrian Weigh-off,,,219.7387780984944,220.35473036306863,0.0,Cinderella,1,83.07957014702185,light
11615,2019-P,1405,263.2971983383539,"Fellner, Johanna",,Lower Austria,Austria,Gartenbauschule Langenlois,,,232.77299046997533,274.5899784594521,0.0,Autumn Gold,1,119.42950278869061,light
11640,2018-P,659,835.3885527480005,"Mathias, Franz",,Vorarlberg,Austria,Austrian Weigh-off,Ruhdorfer,,336.71681257467645,881.7628033834978,0.0,Rouge Vif d’Etampes,1,378.925564418071,medium
11646,2013-P,DMG,306.20342518798896,"Zucchelli, Michael",Reggio Emilia,Other,Italy,Pesa la Zucca! Foiano,,,225.45785067317215,310.2130089757233,0.0,Connecticut Field,1,138.89142403787028,light
11655,2017-P,1051,526.083003270396,"Ricci, Giulio",Garlate,Lombardy,Italy,Festa della zucca di sale,unknow,unknow,283.86800341463123,556.8513893971185,1.0064832204150176,Early Giant,1,238.62704161942548,medium
11682,2018-P,691,905.2346845183116,"Kurzreiter, Lukas",Riederberg,Lower Austria,Austria,Europameisterschaft im Kurbiswiegen,2269 Paton,,349.7160057200905,959.8816994429742,0.0,Blue Hubbard,1,410.60721102003,medium
11684,2016-P,948,654.973516315231,"Filippi, Giada",Ribolla,Tuscany,Italy,Pesa la Zucca! Foiano,,,294.54374825616577,604.1823508562062,6.770371469239967,Prizewinner,1,297.09074721245827,medium
11760,2021-P,493,969.8750413892742,"Grabmayer, Manfred",Leitzersdorf,Lower Austria,Austria,Austrian Weigh-off,1766.5 Kline,1395.5 Weisshaeupl 18,344.7174433463651,989.3578580066362,0.0,Howden,1,439.92755977384365,medium
11785,2021-P,262,1325.8932201296109,"Zeller, Christoph",,Lower Austria,Austria,Leiserberge Weigh-off,1911 Urena,,380.7534643774525,1296.1343984696746,1.956961792339059,Howden,1,601.4145575050304,heavy
11790,2021-P,1014,383.0709948124811,"Kurzreiter, Lukas",Langenlois,Lower Austria,Austria,Austrian Weigh-off,888.5 Markl,self,260.8041641697747,440.57308414448295,0.0,Big Max,1,173.75793867898292,light
11839,2016-P,DMG,1230.8308621941685,"Bartoli, Fabio e Gabriele",Radda in Chianti,Tuscany,Italy,Pesa la Zucca! Foiano,,,420.6909349032727,1347.264926473861,0.0,Early Giant,1,558.2950324443773,heavy
11855,2021-P,493,1031.6333881309372,"Schoffnegger, Guenther",Waidhofen/Thaya,Lower Austria,Austria,Austrian Weigh-off,1766.5 Kline,1395.5 Weisshaeupl 18,343.2272292725907,1036.8295101280337,0.0,Connecticut Field,1,467.94065178908807,heavy
11860,2016-P,1344,324.0907173819896,"Moretti, Sergio",Viarigi,Piedmont,Italy,Festa della zucca di sale,,,257.1416389523266,355.72642336015906,0.0,Howden,1,147.00495667873142,light
11867,2013-P,960,494.4656187149881,"Langenlois, Gartenbauschule",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,224.2856489241689,light
11932,2018-P,947,643.3009469052384,"Eichinger, Thomas",Berndorf,Lower Austria,Austria,Austrian Weigh-off,,2090.5 Stelts,336.12039314777286,745.9362206029266,0.0,Prizewinner,1,291.79616310864094,medium
11960,2018-P,928,694.1348119783888,"Topini, Cinzia",Malonno,Lombardy,Italy,Sfida degli Zucconi della Brianza,,self,303.8032750689976,637.7491918407509,4.118960142513582,Blue Hubbard,1,314.85399763490136,medium
11995,2014-P,910,676.1356415416714,"Schodl, Josef",St. Michael,Carinthia,Austria,Austrian Weigh-off,,,310.72161168513384,736.0238037973637,0.0,Big Moose,1,306.6897179181698,medium
12008,2017-P,1483,151.9575178172818,"Mereo, Egidio",Godiasco,Lombardy,Italy,Festa della zucca di sale,unknow,unknow,173.95181772357662,140.04188162514654,11.658276246386354,Blue Hubbard,1,68.92671442177648,light
12040,2021-P,EXH,629.3813548419047,"Dorner, Martin",Wien,Lower Austria,Austria,Europameisterschaft im Kurbiswiegen,2139 Skonager 2020,2139 Skonager 2020,310.50018466335,730.9634605008023,,Big Moose,1,285.48234750544924,medium
12048,2015-P,590,1095.68422061667,"Mori, Flli.",,Other,Italy,Festa della zucca di sale,,,365.8001355060208,962.759406257264,2.0169304269178485,Casper,1,496.99359699795656,heavy
12052,2015-P,1481,309.3544769272307,"Aininger, Gerald",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,,Jack O'Lantern,1,140.32071589837642,light
12060,2016-P,1502,209.1004797409977,"Acquisto, Oriana",Castelfiorentino,Tuscany,Italy,Pesa la Zucca! Foiano,,,228.830072357339,251.78659955432389,0.0,Autumn Gold,1,94.84630480667863,light
12089,2013-P,145,1318.288725509508,"Nittnaus, Wolfgang",,Lower Austria,Austria,Austrian Weigh-off,934 Schieder 11,1140 Finders 11,395.5493986549004,1150.724746336136,9.973454958183115,Spirit,1,597.9652195813087,heavy
12092,2018-P,EXH,634.7765672288281,"Boschi, Valerio",Castelfiorentio,Tuscany,Italy,Pesa la Zucca! Foiano,,,303.94659588114763,692.7189141487752,0.0,Dill's Atlantic,1,287.92957268245857,medium
12108,2014-P,EXH,580.9492994677823,"Kaar, Gottfried",Tulln,Lower Austria,Austria,Austrian Weigh-off,1874.5 Mathison,,,611.1477697743735,0.0,Wolf,1,263.51395464419033,medium
12113,2018-P,1419,315.6558297007659,"Schoffnegger, Armin",Pruggern,Styria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Champion,1,143.1789591056298,light
12122,2016-P,649,979.1974924368038,"Sant'Antonio, Istituto",Caiazzo,Campania,Italy,Campionato dello Zuccone,1985 Miller,self,323.3900937519188,895.6642842165317,13.903759366134178,Big Max,1,444.1561489893947,medium
12134,2017-P,1113,502.2097691078115,"Tosoni, Matteo",Goito,Lombardy,Italy,Festa della zucca di sale,Vnderwiellen 2004,unknow,291.1508161457042,627.13496655312,0.0,Cinderella,1,227.79833358915042,medium
12141,2013-P,1279,245.9070911936701,"Briini, BrunoTizianoGino",,Other,Italy,Festa della zucca di sale,,,227.11979463398475,248.8784448153773,3.039871599220244,Big Max,1,111.5414893087192,light
12159,2014-P,1674,101.72897561342634,"Felappi, Lorenzo",,Other,Italy,Pesa la Zucca! Foiano,,,180.64164149499788,134.54728567475578,0.0,Jack O'Lantern,1,46.14344950644528,light
12176,2016-P,DMG,659.881995683809,"Cutrupi, Stefano",Castelvecchio,Lazio,Italy,Campionato dello Zuccone,,,,659.5826335164888,0.0,Casper,1,299.3171941862103,medium
12224,2021-P,EXH,832.8627009264355,"Raduazzo, Leonardo",Radda in Chianti,Tuscany,Italy,Campionato dello Zuccone,2350 Gienger,2552 Mendi,342.14521628777567,973.1412864410048,0.0,Big Moose,1,377.7798582386237,medium
12236,2018-P,520,1125.5341288067293,"Berndorf, JZB",,Styria,Austria,Austrian Weigh-off,2048 Willemijns,918 Schieder,366.6591991106376,1055.4204472345675,0.0,Wolf,1,510.53327655370197,heavy
12238,2020-P,1077,346.9637553913261,"Woeber, Franz",Riederberg,Lower Austria,Austria,Leiserberge Weigh-off,,,0.0,0.0,0.0,Big Moose,1,157.3799837354624,light
12257,2021-P,154,1550.0506574781523,"Petricci, Ass. Campanile Petricci",Malonno,Lombardy,Italy,Sfida degli Zucconi della Brianza,,2158 Paton,398.4252171945926,1443.6114303610748,5.757301687505585,Big Moose,1,703.0905778268301,heavy
12266,2013-P,1519,56.85312986595189,"Paleari, Maurizio",Pontedera,Other,Italy,Campionato dello Zuccone,,,,0.0,0.0,Early Giant,1,25.78812488215685,light
12272,2020-P,619,912.9201856765576,"Rosati, Loris",Pontedera,Tuscany,Italy,Pesa la Zucca! Foiano,,,340.1023840537204,847.433252855368,6.817773799484055,Casper,1,414.0932928614011,medium
12280,2019-P,1000,503.0091797270836,"Schoeffnegger, Armin",Ernstbrunn,Lower Austria,Austria,Austrian Weigh-off,Grabmayer,,297.57263201951315,,0.0,Rouge Vif d’Etampes,1,228.1609398507673,medium
12282,2018-P,998,602.1704419739466,"Team, Bauhof Tulln",,Lower Austria,Austria,Austrian Weigh-off,,,0.0,,0.0,Wolf,1,273.1396951158464,medium
12297,2014-P,1702,80.83010181716536,"Woeber, Franz",Ulrichsberg,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Spirit,1,36.663887543451665,light
12324,2013-P,1483,100.99189910924196,"Alfani, Fabio",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,161.6954387264654,97.23081255909932,0.0,Howden,1,45.80911750075928,light
12340,2017-P,320,1153.1347089492842,"Chiti, Davide",Sale Marasino,Lombardy,Italy,Festa della zucca di sale,Garofano 1333,Vandervielen 2004,361.7215459273666,1200.151064112175,0.0,Atlantic Giant,1,523.0526789017238,heavy
12373,2020-P,1190,255.08554794948856,"Steindl, Josef",Au,Lower Austria,Austria,Retzer Land Weigh-off,669 Jaglarz,,232.77872344864036,280.0689786830192,0.0,Spirit,1,115.70476386550442,light
12375,2017-P,610,980.0088653065328,"Sailer, Ernst",Phyra,Upper Austria,Austria,Austrian Weigh-off,420 Blaimschein,,367.1871148509621,842.983884425447,8.153108339802323,Wolf,1,444.52418123212084,medium
12401,2021-P,389,1082.8076452339144,"Bartoli, Ivan",Capriolo,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,1025 MUSCAS,2183 MENDI,357.87449601742725,1153.6195300666252,0.0,Howden,1,491.1528854169417,heavy
12417,2020-P,198,1208.5430722510605,"Boioni, Emidio",Cassago Brianza,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,1810 Werner 2016,Self,385.22899267803575,1311.717606832214,0.0,Autumn Gold,1,548.185469228503,heavy
12435,2018-P,757,791.026656548383,"Zimmermann, Adolf",Baerndorf,Lower Austria,Austria,Austrian Weigh-off,JZB 17,,330.4476762795459,829.2280194291855,0.0,Champion,1,358.80336319709414,medium
12438,2017-P,1051,481.0043307138567,"Filippi, Giada",Casatenovo,Lombardy,Italy,Festa della zucca di sale,unknow,,288.0759016246174,453.0879567089517,1.0144268519359565,Big Max,1,218.17971637715968,light
12448,2017-P,EXH,936.3496407493194,"Langenlois, Gartenbauschule",Retz,Lower Austria,Austria,Austrian Weigh-off,1726 Cutrupi 14,2095 Willemijns 16,356.2551072384768,971.941021036624,0.0,Autumn Gold,1,424.7207062467653,medium
12453,2020-P,1190,241.5279829085796,"Nittnaus, Wolfgang",,Lower Austria,Austria,Retzer Land Weigh-off,669 Jaglarz,,227.3776685009172,267.6580479247046,0.0,Autumn Gold,1,109.55516082346843,light
12495,2019-P,1542,168.37399295254735,"Petrelli, Team",Calcio,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1485,9 Petrelli",Self,190.63668349554143,155.08222426089026,2.9177665818600835,Rouge Vif d’Etampes,1,76.37309621133186,light
12504,2013-P,EXH,186.48055271998865,"Mereo, Egidio",Arezzo,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,,Dill's Atlantic,1,84.58608686936509,light
12514,2015-P,1245,496.5903147451195,"Bella, Flavio",Calcio,Lombardy,Italy,Festa della zucca di sale,,,258.64497803530395,415.0981412210465,27.44775880422073,Atlantic Giant,1,225.24939404586823,light
12525,2020-P,1285,147.88751188527763,"Polverini, Giuseppe",Malonno,Lombardy,Italy,Sfida degli Zucconi della Brianza,,,199.2717294088428,168.91740429256444,0.0,Rouge Vif d’Etampes,1,67.08059229106685,light
12552,2013-P,991,435.5048244158933,"Moullin, Paul",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Prizewinner,1,197.54150431645388,light
12571,2016-P,808,818.8913721975046,"Melka, Friedrich",St. Oswald,Styria,Austria,Austrian Weigh-off,1916 Carter,Lueders,354.6815743404705,993.358002395337,,Cinderella,1,371.4425752978105,medium
12573,2021-P,487,938.747258584457,"Gruber, Matthias",Lachsfeld,Lower Austria,Austria,Europameisterschaft im Kurbiswiegen,1911 Urena 2017,2226.7 Boonen 2018,327.0420667740339,1010.924647234933,1.9190012541061112,Jack O'Lantern,1,425.808246515841,medium
12611,2013-P,1495,84.42813403405108,"Cassella, Salvatore",,Other,Italy,Pesa la Zucca! Foiano,,,165.78316192010402,103.1682340025565,0.0,Cinderella,1,38.2959261727733,light
12674,2017-P,678,826.318227095109,"Cutrupi, Stefano",Sulzano,Lombardy,Italy,Festa della zucca di sale,1278.6 cutrupi,x self,355.7435963007175,1014.1191192463222,0.0,Cinderella,1,374.8113372645247,medium
12688,2017-P,316,1235.378184693676,"Cutrupi, Stefano",Sale Marasino,Lombardy,Italy,Festa della zucca di sale,1623 Wallace,1916 Barron,379.2784671080641,1377.0605163036512,0.0,Prizewinner,1,560.3576615515739,heavy
12757,2017-P,399,1073.8037279582582,"Berlinghieri, Martina",Umbertide,Umbria,Italy,Pesa la Zucca! Foiano,,,346.4620239073856,1216.491743501206,0.0,Casper,1,487.0687805720422,heavy
12798,2019-P,572,1001.9927965580886,"Boeck, Alexander",,Upper Austria,Austria,Austrian Weigh-off,1861.8 Cutrupi,,385.89084024838064,1106.159505526731,0.0,Cinderella,1,454.4959165763765,heavy
12806,2016-P,1648,34.70011627562824,"Schoetzer, Alexander",Waidhofen/Thaya,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Prizewinner,1,15.739695141694764,light
12832,2014-P,452,1071.3127482952,"Lizzi, Denis",,Other,Italy,Campionato dello Zuccone,1490 Cutrupi,Open,369.9340044889371,1028.8390803998734,3.936350266702906,Prizewinner,1,485.93889212471635,heavy
12842,2013-P,892,519.0616167675533,"Sartini, Valerio",,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,280.96934802612844,578.830940796971,0.0,Champion,1,235.44219687282805,medium
12843,2013-P,1325,224.3801979013491,"Caravaggi, Valerio",,Other,Italy,Festa della zucca di sale,,,227.5189222106295,208.0170067953872,3.931159935284039,Prizewinner,1,101.77706272646874,light
12855,2021-P,700,785.3296775494616,"Hoefler, Norbert",Regau,Vienna,Austria,Tharinger Meisterschaft,2139 Skonager,2139 Skonager,347.8710211350563,,0.0,Connecticut Field,1,356.2192590990154,medium
12866,2019-P,1567,140.38673648834535,"Cutrupi, Stefano",Novellara,Emilia-Romagna,Italy,Campionato dello Zuccone,165 Wild,Open,0.0,0.0,0.0,Blue Hubbard,1,63.67830057722154,light
12868,2015-P,1677,155.29263892629865,"Markl, Michael",Tulln,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,,Howden,1,70.43949867585766,light
12891,2014-P,259,1381.130157193341,"Gervasoni, Andrea",,Other,Italy,Campionato dello Zuccone,1382 Cutrupi,600 Lizzi,387.4370516036349,1204.223563262888,9.277583438166744,Casper,1,626.4695902616419,heavy
12916,2019-P,598,984.3912260330808,"Kurzreiter, Lukas",Haag am Hausruck,Upper Austria,Austria,Austrian Weigh-off,460 Kloch,2012 Salvagni,363.68721380880027,1025.4699505781798,0.0,Dill's Atlantic,1,446.5119849987972,medium
12919,2015-P,689,847.1584910745194,"Gervasoni, Andrea",,Lombardy,Italy,Pesa la Zucca! Foiano,,,333.1993204368372,,0.0,Early Giant,1,384.26431428347337,medium
12921,2021-P,907,483.4588460430568,Team Toellergasse,Tulln,Lower Austria,Austria,Austrian Weigh-off,1230.2 Schieder 20,494.9 Grabmayer 20,283.624194835718,563.6072886159071,0.0,Big Max,1,219.2930648943622,light
12949,2021-P,389,1052.2145568409444,"Asta, Carmelo",Malonno,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,1025 MUSCAS,2183 MENDI,347.6755752082839,1035.2603048420442,0.0,Champion,1,477.27610526659765,heavy
12954,2017-P,352,1281.3640112138803,"Gervason, Andrea",Novellara,Emilia-Romagna,Italy,Campionato dello Zuccone,2066 Geddes,1086 Shenoha,388.2562074525623,,0.0,Big Max,1,581.2164645745264,heavy
12972,2019-P,1650,83.35441415271703,"Cutrupi, Stefano",Castelfiorentio,Tuscany,Italy,Pesa la Zucca! Foiano,,,146.4165989100092,61.427617768160914,19.722563643595134,Connecticut Field,1,37.80889542435922,light
12979,2021-P,402,1093.7106943026745,"Dorner, Martin",Gols,Burgenland,Austria,Austrian Weigh-off,1230 Schieder 20,,359.552681070732,1178.816250851194,0.0,Rouge Vif d’Etampes,1,496.0984212501387,heavy
13008,2016-P,725,916.7515987636853,"Team, Bauhof Tulln",Riederberg,Vienna,Austria,Austrian Weigh-off,1872.5 Willemiijns 15,open,360.7429463114724,979.6217594964356,0.0,Jack O'Lantern,1,415.8311911864175,medium
13025,2020-P,1220,224.95100000496177,"Loda, Flavio",Calcio,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1997,4 BOONEN HERMAN",self,203.65395702172825,220.68036325031136,2.035902580597845,Wolf,1,102.03597399425063,light
13031,2020-P,817,632.7808219158038,"Gabriele, Arrigucci",Umbertide,Umbria,Italy,Pesa la Zucca! Foiano,,,305.9749742832304,605.1822441858833,0.985877060685272,Big Moose,1,287.02431857443327,medium
13064,2018-P,524,1158.3277856202724,"Bertolaso, Jacopo",Casatenovo,Lombardy,Italy,Sfida degli Zucconi della Brianza,,Self,373.5091829586999,1004.6829031834402,4.94519265351353,Autumn Gold,1,525.4082169350705,heavy
13066,2020-P,EXH,211.1519237888301,"Felappi, Lorenzo",Castelfiorentino,Tuscany,Italy,Pesa la Zucca! Foiano,,,,186.87145213585777,11.07946415370376,Blue Hubbard,1,95.77682341522302,light
13084,2015-P,1703,130.92762981482605,"Daniel, Wonovsky",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Blue Hubbard,1,59.38772546296658,light
13085,2019-P,EXH,139.5736361600527,"Dorner, Martin",Bad Voeslau,Lower Austria,Austria,Austrian Weigh-off,,,175.10033312875345,134.2838715563146,7.9540067105206,Howden,1,63.309484773110626,light
13087,2014-P,1486,285.2966177899381,"Agnelli, Vasco",,Other,Italy,Pesa la Zucca! Foiano,,,234.1599263728531,247.3626947262924,2.9076402719011,Big Moose,1,129.40826345657362,light
13136,2015-P,1164,520.0743941772514,"Chiti, Davide",,Other,Italy,Pesa la Zucca! Foiano,,,284.18152238908976,474.2318619667005,9.725572021304528,Dill's Atlantic,1,235.90158460364782,medium
13139,2019-P,1674,69.62704175313144,"Grabmayer, Manfred",Bad Voeslau,Lower Austria,Austria,Leiserberge Weigh-off,,,0.0,0.0,0.0,Atlantic Giant,1,31.582269122886395,light
13156,2015-P,1339,435.69834884572606,"Falchi, Brunero",,Other,Italy,Pesa la Zucca! Foiano,,,273.0577755773849,366.26487318555087,12.169052216940008,Spirit,1,197.62928544963057,light
13157,2021-P,372,1164.989280561456,"Team, Gemeinde Tulln",Bad Voeslau,Lower Austria,Austria,Retzer Land Weigh-off,1819 Mendi 19,1225.8 Kurzreiter 20,377.3987041050463,1373.2692484922438,0.0,Atlantic Giant,1,528.429817748432,heavy
13201,2014-P,1285,406.1870534334058,"Cutrupi, Stefano",Castelfiorentino,Other,Italy,Pesa la Zucca! Foiano,,,252.695341995828,373.31502825676654,5.897412928856591,Connecticut Field,1,184.24319794096542,light
13207,2014-P,EXH,1434.4579368573895,"Tinteri, Giovanni",,Tuscany,Italy,Campionato dello Zuccone,1791 Holland,2009 Wallace,418.3380232748846,1597.3427876948006,0.0,Spirit,1,650.658644495017,heavy
13222,2018-P,551,1090.456478252203,"Falchi, Brunero",Sirtori,Lombardy,Italy,Sfida degli Zucconi della Brianza,2269 Paton,1749 Daletas,361.41736131680665,972.264260346342,,Prizewinner,1,494.62233488337324,heavy
13226,2016-P,EXH,658.3305055513551,"Rodler, Bernd",Walperbach,Lower Austria,Austria,Austrian Weigh-off,1975 Wallace,1985 Miller,313.9852425218984,795.427335456424,,Wolf,1,298.6134506740503,medium
13265,2013-P,1377,181.5325115520315,"Salvagni, Augusto",,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,0.0,Blue Hubbard,1,82.34169497990908,light
13273,2020-P,1378,44.72661242275262,"Schoffnegger, Armin",Ernstbrunn,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Champion,1,20.287633582061208,light
13291,2019-P,EXH,310.66792965797487,"Kinast, Berhard",,Lower Austria,Austria,Leiserberge Weigh-off,,,0.0,0.0,0.0,Connecticut Field,1,140.91648754942014,light
13328,2017-P,1386,271.73224987654817,"Wimmer, Maximilian",Dietersdorf,Lower Austria,Austria,Austrian Weigh-off,1864 Wallace 16,1560 Wuersching 16,0.0,0.0,0.0,Casper,1,123.25557468600323,light
13339,2017-P,708,832.1757901821214,"Ramharterr, Rainer",Haag am Hausruck,Upper Austria,Austria,Austrian Weigh-off,1905 Willemijns,,,860.9173344487513,0.0,Dill's Atlantic,1,377.4682810202888,medium
13368,2018-P,859,730.3292473132854,"Grabmayer, Manfred",St. Marien,Upper Austria,Austria,Austrian Weigh-off,793.6 Melka,,0.0,0.0,0.0,Casper,1,331.27150394732774,medium
13435,2020-P,378,1226.9036672445052,"Bartoli, Ivan",Novellara,Emilia-Romagna,Italy,Campionato dello Zuccone,2226 Boonen,Self,380.3062152063496,1216.0216440590016,2.029482629224108,Cinderella,1,556.5136882327696,heavy
13442,2018-P,859,748.5827098727802,"Dorner, Martin",,Upper Austria,Austria,Austrian Weigh-off,793.6 Melka,695 Kaar 17,0.0,0.0,0.0,Howden,1,339.55112853661416,medium
13463,2019-P,443,1139.9830830391168,"Polverini, Giuseppe",Dragoni,Campania,Italy,Campionato dello Zuccone,2012 Salvagni,1911 Urena,367.4182765935451,1108.9700791834864,0.0,Howden,1,517.0872066018791,heavy
13478,2020-P,482,1148.6669564515717,"Hoefler, Norbert",Riederberg,Lower Austria,Austria,Austrian Weigh-off,1080 Melka,1006 Jaglarz,377.3635821202547,1045.1415820198577,7.953108841571873,Dill's Atlantic,1,521.0261421107813,heavy
13493,2014-P,1184,484.9581325187953,"Falchi, Brunero",,Other,Italy,Pesa la Zucca! Foiano,,,278.5445588557658,486.8018325372263,0.0,Rouge Vif d’Etampes,1,219.9731292454654,light
13521,2013-P,1436,128.7188902805344,"Greta e Paolo, Team",Capraia e Limite,Other,Italy,Pesa la Zucca! Foiano,,,168.6393234330952,120.8769546125462,1.021832946886822,Jack O'Lantern,1,58.385858880128154,light
13530,2018-P,1206,468.79408356769113,"Schoeffneger, Armin",Walperbach,Lower Austria,Austria,Austrian Weigh-off,2269 Paton,1784 Stels,,505.75049827475146,0.0,Cinderella,1,212.64124595363614,light
13577,2020-P,424,1134.8250520295796,"Gruber, Niklas",Baerndorf,Lower Austria,Austria,Europameisterschaft im Kurbiswiegen,1527 Melka,1594 Melka,364.9413377643835,1092.7584795646694,3.942241528166454,Big Moose,1,514.7475650002011,heavy
13583,2018-P,EXH,517.6932080887784,"Colombo, Marcello",Malonno,Lombardy,Italy,Festa della zucca di sale,,,278.9202420428578,542.6414722162793,0.0,Spirit,1,234.82149764340517,medium
13586,2019-P,936,581.1242724929459,"Melka, Friedrich",Tulln,Lower Austria,Austria,Leiserberge Weigh-off,,,,0.0,0.0,Howden,1,263.5933210086203,medium
13598,2021-P,602,794.6413027575087,"Langenlois, Gartenbauschule",Riederberg,Vienna,Austria,Leiserberge Weigh-off,1126.6 Melka,2226.7 Boonen,348.91100951261933,870.0344757619265,0.0,Atlantic Giant,1,360.4429378003839,medium
13644,2013-P,455,950.318388485522,"Turmolli, Andrea",Calcio,Other,Italy,Pesa la Zucca! Foiano,,,371.62255331361257,1035.3445481213146,0.0,Howden,1,431.05681846992485,medium
13659,2014-P,1591,159.99049202685242,"Boschi, Valerio",,Other,Italy,Campionato dello Zuccone,952 Bartoli,Open,197.5430043016584,193.84953323234015,0.0,Cinderella,1,72.57040725944404,light
13661,2016-P,EXH,411.6457407804088,"Agostinelli, Paolo",Foiano della chiana,Tuscany,Italy,Campionato dello Zuccone,,,255.57808729179789,408.2511435163852,0.0,Jack O'Lantern,1,186.71921485206718,light
13678,2021-P,1014,382.7866458399575,"Joebstl, Horst",Retz,Lower Austria,Austria,Austrian Weigh-off,888.5 Markl,self,269.3801002594463,423.1241789552003,0.0,Prizewinner,1,173.62896025983798,light
13683,2015-P,731,942.1420371304398,"., Fratelli Mori",,Other,Italy,Campionato dello Zuccone,1254 Bartoli Ivan,1726 Cutrupi,347.1780899180111,867.3423508373105,8.807862812886356,Big Moose,1,427.34809090607047,medium
13696,2015-P,840,749.1809474938098,"Michele, Mori",Lumezzane,Other,Italy,Campionato dello Zuccone,1840 Ghaye,1789 Wallace,312.2763601841344,822.0389409091832,0.0,Howden,1,339.82248433561216,medium
